,movieID,title,platform,budget,box_office
9607,Movie9607,Wandering Witch: The Journey of Elaina,netflix,,
9608,Movie9608,A Christmas Solo,netflix,,
9609,Movie9609,All Summers End,netflix,,
9610,Movie9610,Avenues,netflix,,
9611,Movie9611,Baby Steps,netflix,,
9612,Movie9612,Brand New Old Love,netflix,,
9613,Movie9613,Christmas on Holly Lane,netflix,,
9614,Movie9614,Daphne,netflix,,
9615,Movie9615,Delirium,netflix,,
9616,Movie9616,Elf,netflix,,
9617,Movie9617,Firewalker,netflix,,
9618,Movie9618,Good Will Hunting,netflix,$10&#160;million,$225.9&#160;million
9619,Movie9619,Hollow Man,netflix,$95 million,$190.2 million
9620,Movie9620,Mapplethorpe (Director's Cut),netflix,,
9621,Movie9621,Never Been Kissed,netflix,$25 million,$84.6 million
9622,Movie9622,Paws P.I.,netflix,,
9623,Movie9623,Rag Doll,netflix,,
9624,Movie9624,Shangri-La Suite,netflix,,
9625,Movie9625,The Expendables,netflix,,
9626,Movie9626,The Expendables 2,netflix,$100 million,$315 million
9627,Movie9627,The Expendables 3,netflix,$90–100 million,$214.7 million
9628,Movie9628,The Night Watchmen,netflix,,
9629,Movie9629,Wetlands,netflix,,
9630,Movie9630,Attaway General,netflix,,
9631,Movie9631,Chicken Girls,netflix,,
9632,Movie9632,Citizen Bio,netflix,,
9633,Movie9633,Bad Therapy,netflix,,
9634,Movie9634,America's Future: The Power of the Latino Vote,netflix,,
9635,Movie9635,Alice In Paris,netflix,,
9636,Movie9636,The Women Who Run,netflix,,
9637,Movie9637,Hot Ones,netflix,,
9638,Movie9638,What to Expect When You're Expecting,netflix,,
9639,Movie9639,Bad Hair,netflix,,
9640,Movie9640,Beyond the Headlines: Escaping the NXIVM Cult with Gretchen Carlson,netflix,,
9641,Movie9641,"Cyrano, My Love",netflix,,
9642,Movie9642,Madagascar: A Little Wild - A Fang-Tastic Halloween,netflix,,
9643,Movie9643,The Broken Land,netflix,,
9644,Movie9644,Celeste & Jesse Forever,netflix,,
9645,Movie9645,Totally Under Control,netflix,,
9646,Movie9646,Friend Request,netflix,$9.9&#160;million,$11 million
9647,Movie9647,Bad Hombres,netflix,,
9648,Movie9648,Earth to Echo,netflix,$13 million,$45.3 million
9649,Movie9649,Emperor,netflix,,
9650,Movie9650,Mona Lisa Smile,netflix,$72.3 million,$141.3 million
9651,Movie9651,QT8: The First Eight,netflix,,"$101,346"
9652,Movie9652,Life Without Basketball,netflix,,
9653,Movie9653,Hotel Transylvania,netflix,,
9654,Movie9654,Infamous,netflix,,
9655,Movie9655,Entre Nos Presents: Shayla Rivera: It's Not Rocket Science,netflix,,
9656,Movie9656,High Fidelity,netflix,,
9657,Movie9657,Surrogates,netflix,$80 million,$122.4 million
9658,Movie9658,Terminator: Dark Fate,netflix,$185–196 million,$261.1 million
9659,Movie9659,Books of Blood,netflix,,
9660,Movie9660,Colossal,netflix,,
9661,Movie9661,Dragon Quest: The Adventure of Dai,netflix,,
9662,Movie9662,Monsterland,netflix,,
9663,Movie9663,Across the Line,netflix,,
9664,Movie9664,Blade: Trinity,netflix,$65 million,$132 million
9665,Movie9665,Boonie Bears: The Big Shrink,netflix,,
9666,Movie9666,Guess Who,netflix,,
9667,Movie9667,Halloween Wars,netflix,,
9668,Movie9668,Judy & Punch,netflix,,
9669,Movie9669,Kindred Spirits (2019),netflix,,
9670,Movie9670,Next Level,netflix,,
9671,Movie9671,Sex Ed,netflix,,
9672,Movie9672,Spider-Man 3,netflix,$258–350 million,$894.9 million
9673,Movie9673,Stripped: Los Angeles,netflix,,
9674,Movie9674,Swimming for Gold,netflix,,
9675,Movie9675,The Express,netflix,,
9676,Movie9676,The Sandman,netflix,,
9677,Movie9677,Inherit the Viper,netflix,,
9678,Movie9678,Trauma Center,netflix,,
9679,Movie9679,UFC Ultimate Knockouts,netflix,,
9680,Movie9680,Judy,netflix,,
9681,Movie9681,The Addams Family,netflix,,
9682,Movie9682,ESPN FC,netflix,,
9683,Movie9683,Stars and Strife,netflix,,
9684,Movie9684,The Haunted,netflix,,
9685,Movie9685,Babyteeth,netflix,,
9686,Movie9686,Buttons: A Christmas Tale,netflix,,
9687,Movie9687,Gemini Man,netflix,,
9688,Movie9688,StarDog and TurboCat,netflix,,"$585,443"
9689,Movie9689,The Fight,netflix,,
9690,Movie9690,The Master of Disguise,netflix,$16 million,$43.4 million
9691,Movie9691,My Soul to Take,netflix,$25 million,$21.5 million
9692,Movie9692,A.C.O.R.N.S: Operation Crack Down,netflix,,
9693,Movie9693,Ozzy,netflix,,
9694,Movie9694,The Etruscan Smile,netflix,,
9695,Movie9695,Prisoners,netflix,,
9696,Movie9696,Awoken,netflix,,
9697,Movie9697,Power Book II: Ghost,netflix,,
9698,Movie9698,Hooking Up,netflix,,
9699,Movie9699,First Day,netflix,,
9700,Movie9700,Anthropoid,netflix,,
9701,Movie9701,Hell on the Border,netflix,,
9702,Movie9702,I Feel Pretty,netflix,,
9703,Movie9703,Mississippi Burning,netflix,$15 million,$34.6 million
9704,Movie9704,Playmobil: The Movie,netflix,$40–75 million,$16.3&#160;million
9705,Movie9705,Rambo,netflix,,
9706,Movie9706,Strike,netflix,,
9707,Movie9707,The Festival,netflix,,
9708,Movie9708,Trolls World Tour,netflix,$90–110 million,$48 million
9709,Movie9709,Primal,netflix,,
9710,Movie9710,The Courier,netflix,,
9711,Movie9711,The Binge,netflix,,
9712,Movie9712,Daffodils,netflix,,
9713,Movie9713,Unacknowledged: An Exposé of the Greatest Secret in Human History,netflix,,
9714,Movie9714,The Cup,netflix,,
9715,Movie9715,Behind You,netflix,,
9716,Movie9716,Before Midnight,netflix,$3 million,$23.3 million
9717,Movie9717,Bernie the Dolphin 2,netflix,,
9718,Movie9718,Come As You Are,netflix,,
9719,Movie9719,Alive and Kicking,netflix,,
9720,Movie9720,Hard Night Falling,netflix,,
9721,Movie9721,Lucky Day,netflix,,
9722,Movie9722,Coda,netflix,,
9723,Movie9723,DECA-DENCE,netflix,,
9724,Movie9724,Mission Overview: NASA’s Perseverance Mars Rover,netflix,,
9725,Movie9725,NASA Science Live: Perseverance Mars Rover & the Search for Ancient Life,netflix,,
9726,Movie9726,Slay the Dragon,netflix,,
9727,Movie9727,The Peanut Butter Falcon,netflix,$6.2 million,$23.3 million
9728,Movie9728,Dora and the Lost City of Gold,netflix,$49&#160;million,$120.6&#160;million
9729,Movie9729,Jerry Garcia: It's Not My Weekend,netflix,,
9730,Movie9730,Ordinary Love,netflix,,
9731,Movie9731,Shark vs. Surfer,netflix,,
9732,Movie9732,'71,netflix,,
9733,Movie9733,Are We Done Yet?,netflix,$28 million,$58.4 million
9734,Movie9734,City Slickers,netflix,$26 million,$180 million
9735,Movie9735,El embarcadero,netflix,,
9736,Movie9736,Elena Undone,netflix,,
9737,Movie9737,Free Fall,netflix,,
9738,Movie9738,Gayby,netflix,,
9739,Movie9739,Hurricane Bianca,netflix,"$166,889",
9740,Movie9740,Just Charlie,netflix,,
9741,Movie9741,Pit Stop,netflix,,
9742,Movie9742,Rustlers' Rhapsody,netflix,$5.5 million,"$6,090,497"
9743,Movie9743,Safe,netflix,,
9744,Movie9744,Sordid Lives,netflix,,"$1,010,000"
9745,Movie9745,The Last Stand,netflix,,
9746,Movie9746,Ultraviolet,netflix,,
9747,Movie9747,United Sharks of America: Shark Bite Capitals,netflix,,
9748,Movie9748,Were The World Mine,netflix,,
9749,Movie9749,Mega Hammerhead: Ultimate Predator,netflix,,
9750,Movie9750,The Wretched,netflix,,
9751,Movie9751,America's Caddie,netflix,,
9752,Movie9752,Bull,netflix,,
9753,Movie9753,In My Skin,netflix,,
9754,Movie9754,The Flood,netflix,,
9755,Movie9755,What the Shark?,netflix,,
9756,Movie9756,Ladhood,netflix,,
9757,Movie9757,Shark vs. Whale,netflix,,
9758,Movie9758,Maxxx,netflix,,
9759,Movie9759,Good Deeds,netflix,$14 million,$35.6 million
9760,Movie9760,Jamie: Keep Cooking and Carry On,netflix,,
9761,Movie9761,Raging Bull Shark,netflix,,
9762,Movie9762,World's Biggest Great White? Expedition Hawaii,netflix,,
9763,Movie9763,2099: The Soldier Protocol,netflix,,
9764,Movie9764,Own the Sky,netflix,,
9765,Movie9765,Rattlesnakes,netflix,,
9766,Movie9766,Zoo-Head,netflix,,
9767,Movie9767,Most Wanted Sharks,netflix,,
9768,Movie9768,Sharkcano,netflix,,
9769,Movie9769,Sharks vs. Dolphins: Blood Battle,netflix,,
9770,Movie9770,The Last Full Measure,netflix,,
9771,Movie9771,The Assistant,netflix,,
9772,Movie9772,World's Biggest Tiger Shark?,netflix,,
9773,Movie9773,Marianne & Leonard: Words of Love,netflix,,
9774,Movie9774,Ana,netflix,,
9775,Movie9775,The Current Occupant,netflix,,
9776,Movie9776,The Pickup Game,netflix,,
9777,Movie9777,The Wolf Hour,netflix,,
9778,Movie9778,We Are Freestyle Love Supreme,netflix,,
9779,Movie9779,The Traitor,netflix,,
9780,Movie9780,The Weekend,netflix,,
9781,Movie9781,My Scientology Movie,netflix,,$2.2 million
9782,Movie9782,China: The Panda Adventure,netflix,,
9783,Movie9783,Horses: The Story of Equus IMAX,netflix,,
9784,Movie9784,Superpower Dogs,netflix,,
9785,Movie9785,The Secret of Life on Earth,netflix,,
9786,Movie9786,Sea Fever,netflix,,
9787,Movie9787,I Am Not Your Negro,netflix,$1 million,$9.6 million
9788,Movie9788,The Other Lamb,netflix,,"$7,385"
9789,Movie9789,The House That Jack Built,netflix,,
9790,Movie9790,The Whistlers,netflix,,
9791,Movie9791,Citizen Soldier,netflix,,
9792,Movie9792,Danger Close,netflix,,
9793,Movie9793,Rebel in the Rye,netflix,,"$944,370"
9794,Movie9794,The Cured,netflix,,"$323,776"
9795,Movie9795,The Hornet's Nest,netflix,,"$307,244"
9796,Movie9796,Mission: Impossible - Ghost Protocol,netflix,,
9797,Movie9797,The Gallows Act II,netflix,,
9798,Movie9798,The Postcard Killings,netflix,,"$181,415"
9799,Movie9799,Carrion,netflix,,
9800,Movie9800,Wild Nights With Emily,netflix,,
9801,Movie9801,Once Were Brothers: Robbie Robertson and The Band,netflix,,
9802,Movie9802,The Rape of Recy Taylor,netflix,,
9803,Movie9803,UFC 250,netflix,,
9804,Movie9804,XX,netflix,,
9805,Movie9805,Juneteenth: A Celebration of Overcoming,netflix,,
9806,Movie9806,Buffaloed,netflix,,"$29,118"
9807,Movie9807,Crawl,netflix,,
9808,Movie9808,Your Home Made Perfect,netflix,,
9809,Movie9809,Pan,netflix,,
9810,Movie9810,The Dustwalker,netflix,,
9811,Movie9811,Eye In The Sky,netflix,,
9812,Movie9812,Child's Play,netflix,,
9813,Movie9813,Clemency,netflix,,
9814,Movie9814,Good Boy,netflix,,
9815,Movie9815,LA 92,netflix,,
9816,Movie9816,Soccer,netflix,,
9817,Movie9817,A Beautiful Planet,netflix,,$25.7 million
9818,Movie9818,Destiny in Space,netflix,,
9819,Movie9819,Fires of Kuwait,netflix,,
9820,Movie9820,Galapagos,netflix,,
9821,Movie9821,IMAX: T-Rex: Back to the Cretaceous,netflix,,
9822,Movie9822,Into the Deep,netflix,,
9823,Movie9823,Journey to the South Pacific,netflix,,$14.1 million
9824,Movie9824,Pandas,netflix,,
9825,Movie9825,Space Station,netflix,,
9826,Movie9826,Survival Island,netflix,$9 million,"$558,764"
9827,Movie9827,The Dream Is Alive IMAX,netflix,,
9828,Movie9828,Absolute Boyfriend,netflix,,
9829,Movie9829,Frankie,netflix,,
9830,Movie9830,Shirley,netflix,,
9831,Movie9831,And We Go Green,netflix,,
9832,Movie9832,Miss Snake Charmer,netflix,,
9833,Movie9833,A Beautiful Day in the Neighborhood,netflix,$25 million,$68.4 million
9834,Movie9834,4th Man Out,netflix,,
9835,Movie9835,Above and Beyond,netflix,,
9836,Movie9836,Almost Adults,netflix,,
9837,Movie9837,Dirty Dancing: Havana Nights,netflix,$25 million,$27.685 million
9838,Movie9838,Equilibrium,netflix,,
9839,Movie9839,Hail Columbia!,netflix,,
9840,Movie9840,Happily N'Ever After,netflix,$47 million,$38 million
9841,Movie9841,Inside 30 for 30,netflix,,
9842,Movie9842,Just Eat It: A Food Waste Story,netflix,,
9843,Movie9843,Meet Me in Montenegro,netflix,,
9844,Movie9844,Spider-Man,netflix,,
9845,Movie9845,Spider-Man 2,netflix,$200 million,$789 million
9846,Movie9846,The 10 Year Plan,netflix,,
9847,Movie9847,Women and Sometimes Men,netflix,,
9848,Movie9848,Disappearance at Clifton Hill,netflix,,"$25,084"
9849,Movie9849,I Still Believe,netflix,,
9850,Movie9850,This Mountain Life,netflix,,
9851,Movie9851,The Tracker,netflix,,
9852,Movie9852,UFC 249,netflix,,
9853,Movie9853,Drag Kids,netflix,,
9854,Movie9854,AKA Jane Roe,netflix,,
9855,Movie9855,Premature,netflix,,
9856,Movie9856,Rocketman,netflix,,
9857,Movie9857,The Painter and the Thief,netflix,,
9858,Movie9858,Top End Wedding,netflix,,"$3,681,669"
9859,Movie9859,Red Dog,netflix,,
9860,Movie9860,2nd Date Sex,netflix,,
9861,Movie9861,Above the Shadows,netflix,,
9862,Movie9862,Already Tomorrow in Hong Kong,netflix,,
9863,Movie9863,Autonomy,netflix,,
9864,Movie9864,Big Men,netflix,,
9865,Movie9865,Cosmos,netflix,,
9866,Movie9866,Da Sweet Blood of Jesus,netflix,$1.4 million,
9867,Movie9867,Saving Atlantis,netflix,,
9868,Movie9868,The Mandela Effect,netflix,,
9869,Movie9869,My Friend Dahmer,netflix,,
9870,Movie9870,Saving Flora,netflix,,
9871,Movie9871,The Boy Downstairs,netflix,,"$73,988"
9872,Movie9872,The Cat Rescuers,netflix,,
9873,Movie9873,APPARE-RANMAN!,netflix,,
9874,Movie9874,Delivered,netflix,,
9875,Movie9875,Spaceship Earth,netflix,,
9876,Movie9876,The Hustle,netflix,,
9877,Movie9877,Fine Lines,netflix,,
9878,Movie9878,Pain and Glory,netflix,$10.8 million,$38.1 million
9879,Movie9879,Shironeko Project ZERO CHRONICLE,netflix,,
9880,Movie9880,The 33,netflix,$26 million ,$28 million 
9881,Movie9881,The Lodge,netflix,,
9882,Movie9882,After Class,netflix,,
9883,Movie9883,Arte,netflix,,
9884,Movie9884,Unlocking Victory,netflix,,
9885,Movie9885,Boomtown,netflix,,
9886,Movie9886,Christine,netflix,,
9887,Movie9887,Darwin's Game,netflix,,
9888,Movie9888,Dismissed,netflix,,
9889,Movie9889,F the Prom,netflix,,
9890,Movie9890,Ghost Team (Unrated),netflix,,
9891,Movie9891,Harry Benson: Shoot First,netflix,,
9892,Movie9892,I Am Alone,netflix,,
9893,Movie9893,In the Radiant City,netflix,,
9894,Movie9894,Missing 411,netflix,,
9895,Movie9895,The Dinner,netflix,,
9896,Movie9896,Toxic Beauty,netflix,,
9897,Movie9897,Cunningham,netflix,,
9898,Movie9898,Hubble 30th Anniversary,netflix,,
9899,Movie9899,A Kind of Murder,netflix,,"$91,149"
9900,Movie9900,ABC News Archives: Earth Day,netflix,,
9901,Movie9901,Detail: 1998 Chicago Bulls,netflix,,
9902,Movie9902,Paranormal Activity 3,netflix,$5 million,$207 million
9903,Movie9903,100 Streets,netflix,,$372
9904,Movie9904,2 Days in Paris,netflix,$1.8 million,$19.7 million
9905,Movie9905,Blame,netflix,,
9906,Movie9906,This is Not Berlin,netflix,,
9907,Movie9907,Vault,netflix,,
9908,Movie9908,Little Joe,netflix,,
9909,Movie9909,13 Assassins,netflix,,
9910,Movie9910,Barking Dogs Never Bite,netflix,,
9911,Movie9911,Cashback,netflix,,
9912,Movie9912,Force Majeure,netflix,,
9913,Movie9913,Jesus Camp,netflix,,$1 million
9914,Movie9914,Let the Right One In,netflix,,
9915,Movie9915,Melancholia,netflix,,
9916,Movie9916,Mother,netflix,,
9917,Movie9917,Parasite,netflix,,
9918,Movie9918,The Host,netflix,,
9919,Movie9919,The Queen of Versailles,netflix,,$2.4 million
9920,Movie9920,MLS,netflix,,
9921,Movie9921,Pooka Lives!,netflix,,
9922,Movie9922,Who Let the Dogs Out,netflix,,
9923,Movie9923,Portrait of a Lady on Fire,netflix,,$10 million
9924,Movie9924,Brown Girl Begins,netflix,,
9925,Movie9925,Margaret Atwood: A Word After a Word After a Word is Power,netflix,,
9926,Movie9926,Big Time Adolescence,netflix,,
9927,Movie9927,Monos,netflix,,
9928,Movie9928,Crawlers,netflix,,
9929,Movie9929,Knives and Skin,netflix,,
9930,Movie9930,After Parkland,netflix,,
9931,Movie9931,Getaway,netflix,,
9932,Movie9932,Guardians of the Amazon,netflix,,
9933,Movie9933,And So It Goes,netflix,,
9934,Movie9934,Oculus,netflix,,
9935,Movie9935,Racetime,netflix,$11 million,
9936,Movie9936,Radioflash,netflix,,
9937,Movie9937,Sea of Shadows,netflix,,"$1,996"
9938,Movie9938,Alive,netflix,,
9939,Movie9939,Infinite Dendrogram,netflix,,
9940,Movie9940,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",netflix,,
9941,Movie9941,My Valentine,netflix,,
9942,Movie9942,Plunderer,netflix,,
9943,Movie9943,Angel of Mine,netflix,,
9944,Movie9944,Sorcerous Stabber Orphen,netflix,,
9945,Movie9945,The Cave,netflix,,
9946,Movie9946,Wrinkles the Clown,netflix,,
9947,Movie9947,Princess Cyd,netflix,,
9948,Movie9948,UFC 246,netflix,,
9949,Movie9949,Tom Brady’s Big Super Bowl Announcement,netflix,,
9950,Movie9950,Adam,netflix,,
9951,Movie9951,All About E,netflix,,
9952,Movie9952,Cherry Pop,netflix,,
9953,Movie9953,Getting Go: The Go Doc Project,netflix,,
9954,Movie9954,Henry Gamble's Birthday Party,netflix,,
9955,Movie9955,Liz in September,netflix,,
9956,Movie9956,Naz & Maalik,netflix,,
9957,Movie9957,The Girl King,netflix,,
9958,Movie9958,Those People,netflix,,
9959,Movie9959,Where We Go from Here,netflix,,
9960,Movie9960,My little Pony Crystal Princess: The Runaway Rainbow en Español,netflix,,
9961,Movie9961,My little Pony: A Very Minty Christmas en Español,netflix,,
9962,Movie9962,My Little Pony: The Princess Promenade en Español,netflix,,
9963,Movie9963,My little Pony: Twinkle Wish Adventure en Español,netflix,,
9964,Movie9964,Nisekoi,netflix,,
9965,Movie9965,Plastic Memories,netflix,,
9966,Movie9966,Sword Art Online Extra Edition,netflix,,
9967,Movie9967,Brian Banks,netflix,,
9968,Movie9968,Luce,netflix,,
9969,Movie9969,Emanuel,netflix,,
9970,Movie9970,"Life, Animated",netflix,,
9971,Movie9971,Greener Grass,netflix,,"$76,045"
9972,Movie9972,Coherence,netflix,,
9973,Movie9973,Rare Exports: A Christmas Tale,netflix,,
9974,Movie9974,The Alchemist Cookbook,netflix,,
9975,Movie9975,We Need to Talk About Kevin,netflix,,
9976,Movie9976,The Art of Self-Defense,netflix,,
9977,Movie9977,Honeyland,netflix,,"$1,315,037"
9978,Movie9978,Raise Hell: The Life and Times of Molly Ivins,netflix,,
9979,Movie9979,24 Hour Love,netflix,,
9980,Movie9980,35 and Ticking,netflix,,"$113,794"
9981,Movie9981,A Score to Settle,netflix,,"$171,216"
9982,Movie9982,Beneath the Darkness,netflix,$7 million,"$9,600"
9983,Movie9983,Cabin Fever: Patient Zero,netflix,,
9984,Movie9984,Catching Faith,netflix,,
9985,Movie9985,D.L. Hughley: Reset,netflix,,
9986,Movie9986,Dark Was the Night,netflix,,
9987,Movie9987,Day of the Falcon,netflix,,
9988,Movie9988,Digging Up the Marrow,netflix,,"$10,969"
9989,Movie9989,Elvira: Mistress of the Dark,netflix,,
9990,Movie9990,Gary Owen: I Agree with Myself,netflix,,
9991,Movie9991,Hellbound: Hellraiser II,netflix,,$12.1 million
9992,Movie9992,Into the Ashes,netflix,,
9993,Movie9993,Kill Order,netflix,,
9994,Movie9994,Mary,netflix,,
9995,Movie9995,Middle of Nowhere,netflix,,
9996,Movie9996,Nina,netflix,,
9997,Movie9997,Odd Thomas,netflix,,
9998,Movie9998,Playin' For Love,netflix,,
9999,Movie9999,Robo-Dog,netflix,,
10000,Movie10000,So This Is Christmas,netflix,,
10001,Movie10001,Step Dogs,netflix,,
10002,Movie10002,The Clintons: An American Odyssey,netflix,,
10003,Movie10003,The Heart of Christmas,netflix,,
10004,Movie10004,The Houses October Built,netflix,,
10005,Movie10005,The Houses October Built 2,netflix,,
10006,Movie10006,The Numbers Station,netflix,$10 million,
10007,Movie10007,The Tall Man,netflix,,
10008,Movie10008,Trick,netflix,,
10009,Movie10009,WolfCop,netflix,,
10010,Movie10010,Running with the Devil,netflix,,
10011,Movie10011,Lil Rel Howery: Live in Crenshaw,netflix,,
10012,Movie10012,Midnight Kiss,netflix,,
10013,Movie10013,New Order: Decades,netflix,,
10014,Movie10014,The Day Shall Come,netflix,,"$543,993"
10015,Movie10015,Lo and Behold: Reveries of the Connected World,netflix,,
10016,Movie10016,Pokémon the Movie: Diancie and the Cocoon of Destruction,netflix,,
10017,Movie10017,Pokémon the Movie: Hoopa and the Clash of Ages,netflix,,
10018,Movie10018,Pokémon The Movie: Volcanion and the Mechanical Marvel,netflix,,
10019,Movie10019,Loro,netflix,,
10020,Movie10020,Cold Case Hammarskjöld,netflix,,"$104,965"
10021,Movie10021,The Kid,netflix,,
10022,Movie10022,Wild Rose,netflix,,
10023,Movie10023,ID: INVADED,netflix,,
10024,Movie10024,Depraved,netflix,,
10025,Movie10025,Blackfish,netflix,,
10026,Movie10026,Fast Color,netflix,,"$76,916"
10027,Movie10027,My Little Pony Crystal Princess: The Runaway Rainbow,netflix,,
10028,Movie10028,My Little Pony: A Very Minty Christmas,netflix,,
10029,Movie10029,My Little Pony: The Princess Promenade,netflix,,
10030,Movie10030,My Little Pony: Twinkle Wish Adventure,netflix,,
10031,Movie10031,A Nasty Piece of Work,netflix,,
10032,Movie10032,Eddie Griffin: E-Niggma,netflix,,
10033,Movie10033,How to Train Your Dragon: Homecoming,netflix,,
10034,Movie10034,How to Train Your Dragon: Snoggletog Log,netflix,,
10035,Movie10035,Killers Anonymous,netflix,,"$100,581"
10036,Movie10036,This One's for the Ladies,netflix,,
10037,Movie10037,Mike Wallace Is Here,netflix,,"$277,589"
10038,Movie10038,Astronaut,netflix,,
10039,Movie10039,Love & Mercy,netflix,,
10040,Movie10040,Ice Age: A Mammoth Christmas,netflix,,
10041,Movie10041,Vita & Virginia,netflix,,
10042,Movie10042,The Quiet One,netflix,,
10043,Movie10043,Booksmart,netflix,$6 million,$25 million
10044,Movie10044,The Tomorrow Man,netflix,,"$354,103"
10045,Movie10045,UFC Sound Waves,netflix,,
10046,Movie10046,Fantastica: A Boonie Bears Adventure,netflix,,
10047,Movie10047,The Biggest Little Farm,netflix,,$5 million
10048,Movie10048,Framing John DeLorean,netflix,,"$145,626"
10049,Movie10049,Denial,netflix,,
10050,Movie10050,Celeste Barber: Challenge Accepted,netflix,,
10051,Movie10051,Pilgrim,netflix,,
10052,Movie10052,Sinbad: Legend of the Seven Seas,netflix,$60 million,$80.8 million
10053,Movie10053,The Nightingale,netflix,,
10054,Movie10054,In Search of Greatness,netflix,,
10055,Movie10055,Meeting Gorbachev,netflix,,"$252,203"
10056,Movie10056,ZOMBOAT!,netflix,,
10057,Movie10057,Wounds,netflix,,
10058,Movie10058,Toni Morrison: The Pieces I Am,netflix,,"$903,018"
10059,Movie10059,Little Woods,netflix,,"$171,912 "
10060,Movie10060,Little Monsters,netflix,,
10061,Movie10061,Madonna and the Breakfast Club,netflix,,
10062,Movie10062,Savage Youth,netflix,,
10063,Movie10063,Scotch: A Golden Dream,netflix,,
10064,Movie10064,Trespassers,netflix,,
10065,Movie10065,Cannabis Evolution,netflix,,
10066,Movie10066,Missing Link,netflix,,
10067,Movie10067,Uncanny Annie,netflix,,
10068,Movie10068,Amazing Grace,netflix,,
10069,Movie10069,Flagged,netflix,,
10070,Movie10070,Hidden Mother,netflix,,
10071,Movie10071,Ride,netflix,,
10072,Movie10072,Swiped to Death,netflix,,
10073,Movie10073,The Dunes,netflix,,
10074,Movie10074,The Ripper,netflix,,
10075,Movie10075,Undo,netflix,,
10076,Movie10076,Hillbilly,netflix,,
10077,Movie10077,Hunt for the Skinwalker,netflix,,
10078,Movie10078,The Amityville Murders,netflix,,
10079,Movie10079,Teen Spirit,netflix,,
10080,Movie10080,Aniara,netflix,,
10081,Movie10081,Crypto,netflix,,
10082,Movie10082,Culture Shock: A Conversation With Director Gigi Saul Guerrero,netflix,,
10083,Movie10083,NFL's Greatest Games,netflix,,
10084,Movie10084,Nitro Circus: The Movie,netflix,$7 million,$4.2 million
10085,Movie10085,Curious George: Royal Monkey,netflix,,
10086,Movie10086,Backstory,netflix,,
10087,Movie10087,Hotel Mumbai,netflix,$17.3&#160;million (A$25&#160;million),$21.1&#160;million (A$31.5&#160;million)
10088,Movie10088,Pure,netflix,,
10089,Movie10089,We Die Young,netflix,,
10090,Movie10090,Matriarch,netflix,,
10091,Movie10091,The Many Lives of Nick Buoniconti,netflix,,
10092,Movie10092,Untouchable,netflix,,
10093,Movie10093,Playing It Cool,netflix,,$1.3 million
10094,Movie10094,Worth It,netflix,,
10095,Movie10095,Body at Brighton Rock,netflix,$2 million,"$5,123"
10096,Movie10096,Farruko: En Letra de Otro,netflix,,
10097,Movie10097,Mapplethorpe,netflix,,
10098,Movie10098,Jawline,netflix,,
10099,Movie10099,Hail Satan?,netflix,,"$424,284"
10100,Movie10100,Forecast Shark Attack,netflix,,
10101,Movie10101,The Amazing Johnathan Documentary,netflix,,
10102,Movie10102,Dogman,netflix,,
10103,Movie10103,Andy Irons: Kissed by God,netflix,,
10104,Movie10104,Cannibal Sharks,netflix,,
10105,Movie10105,AWOL,netflix,,
10106,Movie10106,The Beach Bum,netflix,$5 million,$4.6 million
10107,Movie10107,Plus One,netflix,,
10108,Movie10108,The Armstrong Tapes,netflix,,
10109,Movie10109,Non-Fiction,netflix,,
10110,Movie10110,School Spirit,netflix,,
10111,Movie10111,The Hunchback of Notre Dame,netflix,,
10112,Movie10112,Along with the Gods: The Last 49 Days,netflix,,
10113,Movie10113,After Darkness,netflix,,
10114,Movie10114,I Trapped the Devil,netflix,,
10115,Movie10115,The Field Guide to Evil,netflix,,
10116,Movie10116,Time Freak,netflix,,
10117,Movie10117,Apollo 11,netflix,,
10118,Movie10118,ISS Expedition,netflix,,
10119,Movie10119,Clair de Lune 4K Version - Moon Images from NASA's Lunar Reconnaissance Orbiter,netflix,,
10120,Movie10120,Earth Views,netflix,,
10121,Movie10121,NASA's Giant Leaps: Past and Future - Celebrating Apollo 50th as we Go Forward to the Moon,netflix,,
10122,Movie10122,Space Station Fisheye Fly-Through,netflix,,
10123,Movie10123,SpaceX Crew Dragon’s First Launch on Demo-1 Mission,netflix,,
10124,Movie10124,SpaceX TESS Live Launch Coverage,netflix,,
10125,Movie10125,Stunning Aurora Borealis from Space,netflix,,
10126,Movie10126,Somm,netflix,,
10127,Movie10127,Somm 3,netflix,,
10128,Movie10128,Somm: Into The Bottle,netflix,,
10129,Movie10129,Culture Shock,netflix,,
10130,Movie10130,The Brink,netflix,,
10131,Movie10131,The Last Word,netflix,,
10132,Movie10132,The Man Who Killed Hitler and Then the Bigfoot,netflix,,"$3,822"
10133,Movie10133,The Sweet Life,netflix,,
10134,Movie10134,Diane,netflix,,
10135,Movie10135,Lords of Chaos,netflix,,
10136,Movie10136,Out of Blue,netflix,,"$242,847"
10137,Movie10137,Das Boot,netflix,,$84.9&#160;million
10138,Movie10138,They Come Knocking,netflix,,
10139,Movie10139,Vox Lux,netflix,$11 million,$1.4 million
10140,Movie10140,Ask Dr. Ruth,netflix,,"$315,145"
10141,Movie10141,The Lonely Man,netflix,,
10142,Movie10142,Backtrace,netflix,,
10143,Movie10143,Ben Is Back,netflix,$13 million,$12.6 million
